Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200
1999-02-11 00:00:00-05:00,0.03486848684750841,0.03916686426325955,0.03486848684750841,0.03773437812924385,132240000,0.0,0.0,,
1999-02-12 00:00:00-05:00,0.038212194839941996,0.040122483439477837,0.038212194839941996,0.039884041994810104,109728000,0.0,0.0,,
1999-02-16 00:00:00-05:00,0.04060028859258789,0.042272135881273244,0.03606254866817596,0.040122486650943756,211008000,0.0,0.0,,
1999-02-17 00:00:00-05:00,0.0391668753570798,0.03964467720832135,0.03725658696607795,0.0379728302359581,67728000,0.0,0.0,,
1999-02-18 00:00:00-05:00,0.039166888666158195,0.03964469067975893,0.03749504454210386,0.038569867610931396,70704000,0.0,0.0,,
1999-02-19 00:00:00-05:00,0.038212194839941996,0.04060028534287796,0.03773439293654187,0.039884041994810104,75360000,0.0,0.0,,
1999-02-22 00:00:00-05:00,0.04060028859258789,0.041078090534232024,0.03797283742061427,0.040122486650943756,205248000,0.0,0.0,,
1999-02-23 00:00:00-05:00,0.041078075125598426,0.042869140766116025,0.03868998532730286,0.04203275963664055,138096000,0.0,0.0,,
1999-02-24 00:00:00-05:00,0.04824234910714953,0.050153552922121244,0.04430163466798322,0.045376457273960114,612768000,0.0,0.0,,
1999-02-25 00:00:00-05:00,0.047287653643042285,0.048720143243545955,0.04322680183912792,0.04394396394491196,149136000,0.0,0.0,,
1999-02-26 00:00:00-05:00,0.044421774769750226,0.045854261247046606,0.04155588280123319,0.04191354662179947,172608000,0.0,0.0,,
1999-03-01 00:00:00-05:00,0.04298837343102212,0.043943977184143106,0.04012248118567218,0.04215290769934654,92160000,0.0,0.0,,
1999-03-02 00:00:00-05:00,0.04203277881535692,0.04227213931267799,0.04107809386871115,0.04179433733224869,55248000,0.0,0.0,,
1999-03-03 00:00:00-05:00,0.04203275572283949,0.04203275572283949,0.03868998172475792,0.03892842307686806,61392000,0.0,0.0,,
1999-03-04 00:00:00-05:00,0.04083872023658255,0.041078080656919,0.03773438688354667,0.038092050701379776,57360000,0.0,0.0,,
1999-03-05 00:00:00-05:00,0.0384506267970291,0.04036091492520688,0.0384506267970291,0.04024169594049454,78768000,0.0,0.0,,
1999-03-08 00:00:00-05:00,0.039166850165509505,0.042032740415693916,0.03845060735630671,0.04083869606256485,75888000,0.0,0.0,,
1999-03-09 00:00:00-05:00,0.040719505486074024,0.042749931999748386,0.040719505486074024,0.04215290769934654,143184000,0.0,0.0,,
1999-03-10 00:00:00-05:00,0.042749931530102,0.042749931530102,0.04083872404485634,0.04143574833869934,235344000,0.0,0.0,,
1999-03-11 00:00:00-05:00,0.0407195109641132,0.04143575436830441,0.03964468464255333,0.03964468464255333,54288000,0.0,0.0,,
1999-03-12 00:00:00-05:00,0.03988402651272447,0.03988402651272447,0.038212180006829716,0.03892842307686806,90768000,0.0,0.0,,
1999-03-15 00:00:00-05:00,0.039884037933617215,0.04107808306350153,0.039644677499257694,0.040600281208753586,108816000,0.0,0.0,,
1999-03-16 00:00:00-05:00,0.04083872872114109,0.04131653064716376,0.03892844003115862,0.039287019520998,79152000,0.0,0.0,,
1999-03-17 00:00:00-05:00,0.039644679459726655,0.04036092277028198,0.0385698566950899,0.039525460451841354,51360000,0.0,0.0,,
1999-03-18 00:00:00-05:00,0.03964467958857593,0.04060028334843319,0.0386899948427382,0.04000326246023178,46320000,0.0,0.0,,
1999-03-19 00:00:00-05:00,0.039884045187190804,0.041316531997984976,0.039884045187190804,0.040122486650943756,105312000,0.0,0.0,,
1999-03-22 00:00:00-05:00,0.04095793331913193,0.041078071300691014,0.03892842307686806,0.03892842307686806,36672000,0.0,0.0,,
1999-03-23 00:00:00-05:00,0.039166872072841113,0.039166872072841113,0.03582409742237885,0.03654034063220024,163968000,0.0,0.0,,
1999-03-24 00:00:00-05:00,0.03630097955465317,0.03654033652386506,0.03486848987966082,0.03630097955465317,60864000,0.0,0.0,,
1999-03-25 00:00:00-05:00,0.036181761072210314,0.03821218729926179,0.036062538665198866,0.03677878528833389,40320000,0.0,0.0,,
1999-03-26 00:00:00-05:00,0.03725658920295231,0.04012248146850456,0.03725658920295231,0.04000326246023178,88272000,0.0,0.0,,
1999-03-29 00:00:00-05:00,0.04119730740785599,0.042152907745616953,0.040481060682826586,0.04119730740785599,65952000,0.0,0.0,,
1999-03-30 00:00:00-05:00,0.04131651247798714,0.041675091810139175,0.03749502118084636,0.03773437812924385,69504000,0.0,0.0,,
1999-03-31 00:00:00-05:00,0.03892843719683433,0.0408387257477314,0.037137371073440124,0.04036092385649681,153600000,0.0,0.0,,
1999-04-01 00:00:00-05:00,0.040360920299414745,0.0406002807309574,0.0384506319168749,0.039166875183582306,30432000,0.0,0.0,,
1999-04-05 00:00:00-04:00,0.038689992519802596,0.03964467720832135,0.0377343888173195,0.0379728302359581,98640000,0.0,0.0,0.03906929709017277,
1999-04-06 00:00:00-04:00,0.03833141393356166,0.0384506329373124,0.03630098748258945,0.037018146365880966,69696000,0.0,0.0,0.03905735678970814,
1999-04-07 00:00:00-04:00,0.03725659401521718,0.04036092811469671,0.03701815255146423,0.040122486650943756,89280000,0.0,0.0,0.03902868889272213,
1999-04-08 00:00:00-04:00,0.04036089451863857,0.042032740415693916,0.03988401198808555,0.04083869606256485,130128000,0.0,0.0,0.0390788346529007,
1999-04-09 00:00:00-04:00,0.041078090534232024,0.041078090534232024,0.039884045187190804,0.040122486650943756,48624000,0.0,0.0,0.039117040783166884,
1999-04-12 00:00:00-04:00,0.03964467352937494,0.03964467352937494,0.03773438531564401,0.03845062851905823,33312000,0.0,0.0,0.03912421233952045,
1999-04-13 00:00:00-04:00,0.039166865560389744,0.039166865560389744,0.036300977600149505,0.03689799830317497,36144000,0.0,0.0,0.03913615271449089,
1999-04-14 00:00:00-04:00,0.03677878954961881,0.037615170857736906,0.03582410141825676,0.03582410141825676,48288000,0.0,0.0,0.039112271815538405,
1999-04-15 00:00:00-04:00,0.03677878528833389,0.03677878528833389,0.03582409726758446,0.03677878528833389,35856000,0.0,0.0,0.03916480243206024,
1999-04-16 00:00:00-04:00,0.036540343696197804,0.03856985450472335,0.036540343696197804,0.0379728302359581,38928000,0.0,0.0,0.03922688908874988,
1999-04-19 00:00:00-04:00,0.03845062453990536,0.03845062453990536,0.035824093394572945,0.03630097955465317,31296000,0.0,0.0,0.03921733297407627,
1999-04-20 00:00:00-04:00,0.03630098354880923,0.0377343855624849,0.035226157521513125,0.035584740340709686,67680000,0.0,0.0,0.03917195573449135,
1999-04-21 00:00:00-04:00,0.03558473832223674,0.03630098148970883,0.03534629352128206,0.03618175908923149,37488000,0.0,0.0,0.03916478410363197,
1999-04-22 00:00:00-04:00,0.036300979227789,0.036300979227789,0.034271468835900896,0.034629132598638535,227184000,0.0,0.0,0.039155227914452556,
1999-04-23 00:00:00-04:00,0.03450991852754167,0.03462914094934033,0.03271885248984111,0.03295820951461792,126048000,0.0,0.0,0.03911940664052963,
1999-04-26 00:00:00-04:00,0.032958213844736066,0.03343510017817612,0.03056920760540176,0.031286370009183884,123504000,0.0,0.0,0.03899044647812843,
1999-04-27 00:00:00-04:00,0.03200260147695614,0.03486848956569519,0.03152479972380234,0.034629132598638535,226944000,0.0,0.0,0.038885348290205,
1999-04-28 00:00:00-04:00,0.03486849001063789,0.03486849001063789,0.03331586575472358,0.03439069166779518,120096000,0.0,0.0,0.03877071239054203,
1999-04-29 00:00:00-04:00,0.03450991064595697,0.034629133040526894,0.033674448535812626,0.03439069166779518,48144000,0.0,0.0,0.03869906961917877,
1999-04-30 00:00:00-04:00,0.03474927839804407,0.03630098738548429,0.034509917960789345,0.034868497401475906,99312000,0.0,0.0,0.03862504221498966,
1999-05-03 00:00:00-04:00,0.035226161060418086,0.035226161060418086,0.03415225393911976,0.03510694205760956,33840000,0.0,0.0,0.038529500216245655,
1999-05-04 00:00:00-04:00,0.03510693474014193,0.03510693474014193,0.0324804035894051,0.033196646720170975,96048000,0.0,0.0,0.0383909834176302,
1999-05-05 00:00:00-04:00,0.033435091576468415,0.03391289338469505,0.031524803357443475,0.03391289338469505,144576000,0.0,0.0,0.038228586092591284,
1999-05-06 00:00:00-04:00,0.0336744586620318,0.034390702009395306,0.03224105295324101,0.03325626626610756,35616000,0.0,0.0,0.037986182272434235,
1999-05-07 00:00:00-04:00,0.03224104277757565,0.03367444803396629,0.03224104277757565,0.03343508765101433,25008000,0.0,0.0,0.037776004746556284,
1999-05-10 00:00:00-04:00,0.03319664628183608,0.03415224636968843,0.03319664628183608,0.03343508765101433,19680000,0.0,0.0,0.03760643556714058,
1999-05-11 00:00:00-04:00,0.034868487604539276,0.03630097718606362,0.03415224452198105,0.03522615134716034,171744000,0.0,0.0,0.03746790044009685,
1999-05-12 00:00:00-04:00,0.03558473642536105,0.0364211175461511,0.03510693466790499,0.03630097955465317,168480000,0.0,0.0,0.03735803328454494,
1999-05-13 00:00:00-04:00,0.03630097955465317,0.03725657965315718,0.03618175716053108,0.03630097955465317,69936000,0.0,0.0,0.03730548441410065,
1999-05-14 00:00:00-04:00,0.03630097969101112,0.03630097969101112,0.03391288990854434,0.03439069166779518,28464000,0.0,0.0,0.03723145723342895,
1999-05-17 00:00:00-04:00,0.033912889905392374,0.036062534898519516,0.03379366751083353,0.036062534898519516,35760000,0.0,0.0,0.037147874012589455,
1999-05-18 00:00:00-04:00,0.0364211143789827,0.038212179845150435,0.03534628856341499,0.03773437812924385,151536000,0.0,0.0,0.037085787653923036,
1999-05-19 00:00:00-04:00,0.0394062281991772,0.040838714463009164,0.03546551416116237,0.036062534898519516,451728000,0.0,0.0,0.0369639801979065,
1999-05-20 00:00:00-04:00,0.03630097962934701,0.03630097962934701,0.0318833794365985,0.033196646720170975,178176000,0.0,0.0,0.036799198165535923,
1999-05-21 00:00:00-04:00,0.032718867670497725,0.032718867670497725,0.03152482195255661,0.032480426132678986,303504000,0.0,0.0,0.03665591299533844,
1999-05-24 00:00:00-04:00,0.032718846272539584,0.03343508943200015,0.03188338071393524,0.0323602668941021,162624000,0.0,0.0,0.03652454987168312,
1999-05-25 00:00:00-04:00,0.032480405262259406,0.032958203628898765,0.032241044863818985,0.03259962424635887,130080000,0.0,0.0,0.036364536732435226,
1999-05-26 00:00:00-04:00,0.032480426132678986,0.03415227052427079,0.032480426132678986,0.032480426132678986,104736000,0.0,0.0,0.03622840486466885,
1999-05-27 00:00:00-04:00,0.03271885957641248,0.03271885957641248,0.032241057604551315,0.032241057604551315,82320000,0.0,0.0,0.03608271680772304,
1999-05-28 00:00:00-04:00,0.032718846646866646,0.032718846646866646,0.032241044863818985,0.03259962424635887,88656000,0.0,0.0,0.03593464404344559,
1999-06-01 00:00:00-04:00,0.03248040703941734,0.03271884843707085,0.03200260523022686,0.03271884843707085,98544000,0.0,0.0,0.03578657127916813,
1999-06-02 00:00:00-04:00,0.03271885237446299,0.03271885237446299,0.03152480721473694,0.03152480721473694,130128000,0.0,0.0,0.03563849896192551,
1999-06-03 00:00:00-04:00,0.0323602668941021,0.0325996238733958,0.032002603113079016,0.0323602668941021,41568000,0.0,0.0,0.03555489748716354,
1999-06-04 00:00:00-04:00,0.03259962424635887,0.032718846646866646,0.03236026726432675,0.03259962424635887,78912000,0.0,0.0,0.035480870380997655,
1999-06-07 00:00:00-04:00,0.03277846199253599,0.03343509578540366,0.03271885248984111,0.03295820951461792,125136000,0.0,0.0,0.03540445886552334,
1999-06-08 00:00:00-04:00,0.0330774296727277,0.03439069716858818,0.03295820725908814,0.033793672919273376,153312000,0.0,0.0,0.03528026707470417,
1999-06-09 00:00:00-04:00,0.03391288990854434,0.03510693479977773,0.03391288990854434,0.03439069166779518,95184000,0.0,0.0,0.035144134759902954,
1999-06-10 00:00:00-04:00,0.03439068943749634,0.03462913079476469,0.03415224466382007,0.03450990840792656,36096000,0.0,0.0,0.03507964536547661,
1999-06-11 00:00:00-04:00,0.034509916165819055,0.0346291385794586,0.03259962783705244,0.033793672919273376,61008000,0.0,0.0,0.03494830034673214,
1999-06-14 00:00:00-04:00,0.03385330044167629,0.033912913388438846,0.03224106558043654,0.032480426132678986,51648000,0.0,0.0,0.03481457136571407,
1999-06-15 00:00:00-04:00,0.032480426132678986,0.032718867670497725,0.0320026240426178,0.032480426132678986,49296000,0.0,0.0,0.03470472328364849,
1999-06-16 00:00:00-04:00,0.03295820149624975,0.03439069115527476,0.03248040316052761,0.03343508765101433,64416000,0.0,0.0,0.03463306210935116,
1999-06-17 00:00:00-04:00,0.03319666976055891,0.0336744718506201,0.032480426132678986,0.032480426132678986,74928000,0.0,0.0,0.034480220898985864,
1999-06-18 00:00:00-04:00,0.03271885678851204,0.03271885678851204,0.031286370009183884,0.031286370009183884,158736000,0.0,0.0,0.034289174377918244,
1999-06-21 00:00:00-04:00,0.03224105062146698,0.03295820951461792,0.03137532235396415,0.03295820951461792,83472000,0.0,0.0,0.03414588883519173,
1999-06-22 00:00:00-04:00,0.03295820325183329,0.03295820325183329,0.03164402031823327,0.0323602668941021,193056000,0.0,0.0,0.0340240816026926,
1999-06-23 00:00:00-04:00,0.032002609194278574,0.03295820951461792,0.03164402633129419,0.03295820951461792,210912000,0.0,0.0,0.03394528582692146,
1999-06-24 00:00:00-04:00,0.033196661548273644,0.033196661548273644,0.032002616125718905,0.032241057604551315,115200000,0.0,0.0,0.03387362495064736,
1999-06-25 00:00:00-04:00,0.03200260523022686,0.033077427839230324,0.03200260523022686,0.03271884843707085,73536000,0.0,0.0,0.03379242621362209,
1999-06-28 00:00:00-04:00,0.03379366745656945,0.03379366745656945,0.0324804035894051,0.033196646720170975,109152000,0.0,0.0,0.03369690254330635,
1999-06-29 00:00:00-04:00,0.03367444692672246,0.03403210726052562,0.03319664519030276,0.033555224537849426,92688000,0.0,0.0,0.03364198744297028,
1999-06-30 00:00:00-04:00,0.034629136803901985,0.03654034063220024,0.03391289359408059,0.03654034063220024,269232000,0.0,0.0,0.03366109944880009,
1999-07-01 00:00:00-04:00,0.03654033619484566,0.03654033619484566,0.032718844599799006,0.034629132598638535,88992000,0.0,0.0,0.03363004691898823,
1999-07-02 00:00:00-04:00,0.03510692992235465,0.03713735565543175,0.0343906868898801,0.03713735565543175,224880000,0.0,0.0,0.033680211380124093,
1999-07-06 00:00:00-04:00,0.03749500963909332,0.03749500963909332,0.0367787667925601,0.03725656494498253,198096000,0.0,0.0,0.03376617848873138,
1999-07-07 00:00:00-04:00,0.03749502865707484,0.03749502865707484,0.03654034063220024,0.03654034063220024,63120000,0.0,0.0,0.03387125790119171,
1999-07-08 00:00:00-04:00,0.03677878326990525,0.03797282480380614,0.03558473831959607,0.0373758040368557,186048000,0.0,0.0,0.03392619132995606,
1999-07-09 00:00:00-04:00,0.037256581431774655,0.040838716263029186,0.037256581431774655,0.0405406653881073,211728000,0.0,0.0,0.0340491908043623,
1999-07-12 00:00:00-04:00,0.04298835812575288,0.04418240288502839,0.04131651166002999,0.042391337454319,401040000,0.0,0.0,0.03420920372009277,
1999-07-13 00:00:00-04:00,0.04286915604101689,0.04310760091669856,0.040600287829650895,0.04251057654619217,138864000,0.0,0.0,0.0343620453029871,
1999-07-14 00:00:00-04:00,0.042510541959620195,0.04346614504747275,0.040600254797288335,0.04083869606256485,137952000,0.0,0.0,0.034476680383086204,
1999-07-15 00:00:00-04:00,0.04119730563598855,0.04251056977277462,0.04107808321714401,0.04107808321714401,137040000,0.0,0.0,0.03463430911302567,
1999-07-16 00:00:00-04:00,0.041794324209474494,0.04227212603988138,0.041078080970826304,0.04191354662179947,103872000,0.0,0.0,0.034794322177767754,
1999-07-19 00:00:00-04:00,0.042032740415693916,0.042152878353502135,0.040600254797288335,0.04083869606256485,43632000,0.0,0.0,0.0349459707736969,
1999-07-20 00:00:00-04:00,0.04083873005634084,0.04083873005634084,0.038689999840149585,0.040122486650943756,178752000,0.0,0.0,0.03507971875369549,
1999-07-21 00:00:00-04:00,0.0396446661469064,0.0396446661469064,0.03773437828890151,0.03892842307686806,112080000,0.0,0.0,0.03518958546221256,
1999-07-22 00:00:00-04:00,0.03868997969563923,0.03868997969563923,0.036778776340568434,0.03713735565543175,213264000,0.0,0.0,0.03522780954837799,
1999-07-23 00:00:00-04:00,0.03701813327742545,0.03821217800276962,0.03701813327742545,0.03713735565543175,80256000,0.0,0.0,0.035244537070393565,
1999-07-26 00:00:00-04:00,0.038092030138571153,0.038092030138571153,0.03725656494498253,0.03725656494498253,60528000,0.0,0.0,0.03526364877820015,
1999-07-27 00:00:00-04:00,0.037256581636387204,0.03749502643732419,0.03677878326990525,0.0373758040368557,98592000,0.0,0.0,0.03532335102558136,
1999-07-28 00:00:00-04:00,0.03725658696607795,0.03845063208719965,0.037137367964963044,0.0379728302359581,244224000,0.0,0.0,0.03536155693233013,
1999-07-29 00:00:00-04:00,0.03725658207474135,0.038450627039099454,0.037018140687407206,0.03833140805363655,388800000,0.0,0.0,0.035373497530817984,
1999-07-30 00:00:00-04:00,0.038331409529006606,0.03940623213286322,0.03821218712254651,0.03845062851905823,452304000,0.0,0.0,0.03542125940322876,
1999-08-02 00:00:00-04:00,0.03845063094781629,0.03892843278489944,0.03821218953624328,0.038809213787317276,313344000,0.0,0.0,0.035533510744571686,
1999-08-03 00:00:00-04:00,0.038809205797385116,0.038809205797385116,0.03749502297068686,0.037853602319955826,255216000,0.0,0.0,0.03564097426831722,
1999-08-04 00:00:00-04:00,0.038092043682439194,0.0382121816692248,0.037734379930510153,0.037853602319955826,89952000,0.0,0.0,0.0357508409768343,
1999-08-05 00:00:00-04:00,0.03785360772210411,0.03845062851905823,0.03725658350874152,0.03845062851905823,240576000,0.0,0.0,0.035867861062288287,
1999-08-06 00:00:00-04:00,0.038331409529006606,0.03856985092551832,0.03821218712254651,0.03845062851905823,183984000,0.0,0.0,0.03598726511001587,
1999-08-09 00:00:00-04:00,0.03856985092551832,0.038928430325960724,0.03821218712254651,0.03845062851905823,31056000,0.0,0.0,0.03611145652830601,
1999-08-10 00:00:00-04:00,0.03868999234841755,0.04083872214853978,0.0384506319168749,0.039166875183582306,212064000,0.0,0.0,0.03624280154705048,
1999-08-11 00:00:00-04:00,0.039884048424744314,0.04227213931267799,0.03940624644431501,0.04179433733224869,197712000,0.0,0.0,0.03642431132495403,
1999-08-12 00:00:00-04:00,0.04203277950622478,0.04489867242169274,0.04179433801919742,0.04382384940981865,239616000,0.0,0.0,0.036670292168855666,
1999-08-13 00:00:00-04:00,0.04346617133462446,0.044301636989935576,0.04298836950173669,0.04334694892168045,84672000,0.0,0.0,0.036890025809407236,
1999-08-16 00:00:00-04:00,0.0437046166006065,0.0437046166006065,0.040241703482217846,0.041675105690956116,223440000,0.0,0.0,0.03707153543829918,
1999-08-17 00:00:00-04:00,0.04179433733224869,0.04251058079578622,0.04071951433804082,0.04179433733224869,193536000,0.0,0.0,0.03724825799465179,
1999-08-18 00:00:00-04:00,0.041316528205104,0.04322681678217673,0.04048106243632196,0.042749933898448944,279888000,0.0,0.0,0.037427383214235305,
1999-08-19 00:00:00-04:00,0.04573504314019438,0.05421349743157771,0.04418241850689413,0.05182449147105217,1966992000,0.0,0.0,0.037776059210300444,
1999-08-20 00:00:00-04:00,0.05194461511662403,0.052302275455469775,0.04943638742669747,0.05134759098291397,353088000,0.0,0.0,0.0381128128618002,
1999-08-23 00:00:00-04:00,0.05063043138703188,0.05063043138703188,0.046570495162260826,0.048242341727018356,507984000,0.0,0.0,0.03840178623795509,
1999-08-24 00:00:00-04:00,0.047526113809991714,0.048481714168271635,0.04513802338730307,0.0480039156973362,398064000,0.0,0.0,0.038712256029248236,
1999-08-25 00:00:00-04:00,0.04812313407589545,0.0486009359569693,0.04585426610951543,0.047764554619789124,350352000,0.0,0.0,0.03901793859899044,
1999-08-26 00:00:00-04:00,0.047764543654862116,0.048481702402442324,0.04633205735450678,0.04704830050468445,275376000,0.0,0.0,0.03929020285606384,
1999-08-27 00:00:00-04:00,0.04800392246080833,0.05158605518313381,0.047764561976394705,0.04967576637864113,552384000,0.0,0.0,0.03963410966098309,
1999-08-30 00:00:00-04:00,0.05051121558315665,0.05146681917722952,0.047406882423209985,0.04949600249528885,158640000,0.0,0.0,0.03999830231070518,
1999-08-31 00:00:00-04:00,0.04967575145503186,0.05397412972736068,0.0487201512491952,0.05373568832874298,786864000,0.0,0.0,0.040413851886987685,
1999-09-01 00:00:00-04:00,0.05373568183991651,0.05373568183991651,0.050391988579711736,0.05122745409607887,565344000,0.0,0.0,0.04079119563102722,
1999-09-02 00:00:00-04:00,0.04955561669793488,0.050869799809921595,0.04848170961167952,0.050630442798137665,341088000,0.0,0.0,0.041144640296697614,
1999-09-03 00:00:00-04:00,0.05158604520723675,0.052302288493641366,0.050630444899115765,0.050989024341106415,258864000,0.0,0.0,0.04151959963142872,
1999-09-07 00:00:00-04:00,0.051824494355639295,0.051824494355639295,0.050511226677531544,0.05075058713555336,124416000,0.0,0.0,0.04188023440539837,
1999-09-08 00:00:00-04:00,0.050869799809921595,0.05122746363949382,0.050630442798137665,0.050630442798137665,170064000,0.0,0.0,0.042228910326957705,
1999-09-09 00:00:00-04:00,0.0511082373368059,0.051466816712673,0.04895858886001076,0.04991419240832329,209472000,0.0,0.0,0.04255608968436718,
1999-09-10 00:00:00-04:00,0.05075058081100334,0.05134760165235949,0.0503919979674837,0.050630442798137665,167424000,0.0,0.0,0.04283789172768593,
1999-09-13 00:00:00-04:00,0.0508698036656166,0.0508698036656166,0.048481713286368355,0.04895859956741333,174432000,0.0,0.0,0.043124481067061425,
1999-09-14 00:00:00-04:00,0.04895859649572255,0.04895859649572255,0.04728766512988866,0.04752610996365547,250368000,0.0,0.0,0.0433322561532259,
1999-09-15 00:00:00-04:00,0.04692908411619475,0.04848170861035948,0.046570504696489774,0.04788468778133392,212736000,0.0,0.0,0.04354481860995293,
1999-09-16 00:00:00-04:00,0.04728765151091894,0.04776453762469932,0.046092691142811025,0.0466897152364254,158112000,0.0,0.0,0.04374780610203743,
1999-09-17 00:00:00-04:00,0.04639167031999542,0.04680986263211295,0.04489865540340226,0.04657050222158432,171648000,0.0,0.0,0.043931700065732,
1999-09-20 00:00:00-04:00,0.045735044060200215,0.04633206837114536,0.044898662716150284,0.044898662716150284,229104000,0.0,0.0,0.04401886001229286,
1999-09-21 00:00:00-04:00,0.0439439751780181,0.044182416598406535,0.04000326035201583,0.040600281208753586,737328000,0.0,0.0,0.04398303888738155,
1999-09-22 00:00:00-04:00,0.04060027786934744,0.041794322901020566,0.03821218780600117,0.04155588150024414,375984000,0.0,0.0,0.04396394498646259,
1999-09-23 00:00:00-04:00,0.041675101478679956,0.04179432389009386,0.03773438688354667,0.038092050701379776,379584000,0.0,0.0,0.04390901207923889,
1999-09-24 00:00:00-04:00,0.03821218282399613,0.039166867316528055,0.03200260147695614,0.034629132598638535,684912000,0.0,0.0,0.043780033066868784,
1999-09-27 00:00:00-04:00,0.03689800427893685,0.03749502849506043,0.03462913665427097,0.03677878528833389,432000000,0.0,0.0,0.04367733784019947,
1999-09-28 00:00:00-04:00,0.036838405001818356,0.04060028859258789,0.03677879548998248,0.040122486650943756,413184000,0.0,0.0,0.04366301365196705,
1999-09-29 00:00:00-04:00,0.04095793450228201,0.04251055866876836,0.036300977600149505,0.03689799830317497,594048000,0.0,0.0,0.043598523885011675,
1999-09-30 00:00:00-04:00,0.03821218729926179,0.03940623231510046,0.03630098347922176,0.03677878528833389,342528000,0.0,0.0,0.04355553112924099,
1999-10-01 00:00:00-04:00,0.03618176122855015,0.03749502865707484,0.034629136803901985,0.03654034063220024,347760000,0.0,0.0,0.04354359082877636,
1999-10-04 00:00:00-04:00,0.037734366513811735,0.03785358886086713,0.0367787667925601,0.03725656494498253,177600000,0.0,0.0,0.043545975014567376,
1999-10-05 00:00:00-04:00,0.037256563003177645,0.041078056341214614,0.037256563003177645,0.04083869606256485,478080000,0.0,0.0,0.04361761763691902,
1999-10-06 00:00:00-04:00,0.04095794294505141,0.04776454953616754,0.04060027912462428,0.045735038816928864,1508736000,0.0,0.0,0.04378480233252049,
1999-10-07 00:00:00-04:00,0.04764533386088506,0.04764533386088506,0.04251057344253119,0.042749933898448944,487296000,0.0,0.0,0.0438803444057703,
1999-10-08 00:00:00-04:00,0.04274993275470158,0.046212845945198575,0.04107808566422196,0.044898662716150284,398928000,0.0,0.0,0.044011689499020575,
1999-10-11 00:00:00-04:00,0.045257250157484955,0.04537647260445969,0.04251057980302471,0.043704625219106674,544464000,0.0,0.0,0.04411676943302154,
1999-10-12 00:00:00-04:00,0.04394398041069455,0.04442178232233727,0.042988376587409116,0.04310759902000427,322992000,0.0,0.0,0.04420273713767529,
1999-10-13 00:00:00-04:00,0.04262978986044766,0.04262978986044766,0.041078080970826304,0.04191354662179947,280368000,0.0,0.0,0.04428393602371216,
1999-10-14 00:00:00-04:00,0.04203276791623957,0.04203276791623957,0.04060028136060897,0.04107808321714401,192336000,0.0,0.0,0.04434842564165592,
1999-10-15 00:00:00-04:00,0.03904763124107454,0.041078056341214614,0.03892840890023299,0.04083869606256485,210720000,0.0,0.0,0.04439618699252605,
1999-10-18 00:00:00-04:00,0.04095793376509277,0.04095793376509277,0.03845062177760042,0.038689982146024704,215184000,0.0,0.0,0.044400974065065386,
1999-10-19 00:00:00-04:00,0.0398840244209834,0.0398840244209834,0.03642111262295719,0.03713735565543175,308928000,0.0,0.0,0.044374708607792857,
1999-10-20 00:00:00-04:00,0.03773438531564401,0.038928430325960724,0.037137364518689896,0.03845062851905823,348720000,0.0,0.0,0.044360383674502374,
1999-10-21 00:00:00-04:00,0.03833140781231675,0.04024169594049454,0.03725658184018824,0.04024169594049454,382128000,0.0,0.0,0.04432933084666729,
